src,dst
38,55113
183104,40
40,183104
82858,183
183,82858
88806,20
20,88806
145292,218
218,145292
149596,212
212,149596
183651,43
43,183651
185346,43
43,185346
185518,836
836,185518
191914,17
17,191914
194005,38
38,194005
215719,218
218,215719
273922,142
142,273922
275375,142
142,275375
386661,17
17,386661
397343,145
145,397343
188304,145
145,188304
187346,262
262,187346
188336,801
801,188336
189134,43
43,189134
165285,33
33,165285
1113311,843
843,1113311
40623,183
183,40623
1035471,419
419,1035471
164954,221
221,164954
52161,38
38,52161
58650,148
148,58650
165140,183
183,165140
81572,183
183,81572
1100543,1006
1006,1100543
1026291,813
813,1026291
141980,16
16,141980
198826,159
159,198826
1027142,36
36,1027142
512595,35
35,512595
164241,36
36,164241
544801,183
183,544801
556091,183
183,556091
572559,183
183,572559
851041,30
30,851041
852591,30
30,852591
889588,212
212,889588
951897,739
739,951897
988283,30
30,988283
1003551,792
792,1003551
1442335,739
739,1442335
2466669,96
96,2466669
3313109,1028
1028,3313109
6982219,20
20,6982219
20119933,96
96,20119933
187895,43
43,187895
6938,183
183,6938
42108,884
884,42108
188894,43
43,188894
49219,30
30,49219
49273,30
30,49273
189383,79
79,189383
59144,148
148,59144
104345,159
159,104345
128130,38
38,128130
156732,212
212,156732
189059,41
41,189059
225515,29
29,225515
360374,148
148,360374
374511,17
17,374511
430464,30
30,430464
505208,1028
1028,505208
520011,183
183,520011
571998,183
183,571998
189273,36
36,189273
572280,183
183,572280
639014,43
43,639014
750594,45
45,750594
773312,213
213,773312
788634,43
43,788634
2975,183
183,2975
15322,159
159,15322
190021,408
408,190021
28520,142
142,28520
36526,691
691,36526
190005,241
241,190005
189715,142
142,189715
72946,31
31,72946
82838,183
183,82838
241733,38
38,241733
274384,17
17,274384
643929,17
17,643929
1015805,148
148,1015805
4068849,45
45,4068849
5383505,229
229,5383505
1171,668
668,1171
172157,145
145,172157
3905,183
183,3905
171219,40
40,171219
26040,34
34,26040
28587,794
794,28587
158083,183
183,158083
191106,191
191,191106
81656,414
414,81656
213154,145
145,213154
254107,40
40,254107
376233,218
218,376233
444210,30
30,444210
504239,34
34,504239
83786,668
668,83786
605142,794
794,605142
744948,30
30,744948
5815,159
159,5815
6230,183
183,6230
6606,38
38,6606
17768,38
38,17768
27469,851
851,27469
50619,20
20,50619
53946,38
38,53946
3366952,20
20,3366952
103661,159
159,103661
164193,212
212,164193
3619316,35
35,3619316
241855,38
38,241855
3547421,35
35,3547421
516567,183
183,516567
749180,45
45,749180
3890,183
183,3890
4105,183
183,4105
9997,55
55,9997
14484,298
298,14484
15775,159
159,15775
191204,796
796,191204
21006,35
35,21006
190897,222
222,190897
51372,38
38,51372
111169,38
38,111169
141810,16
16,141810
155108,159
159,155108
157341,145
145,157341
191415,142
142,191415
182614,218
218,182614
207748,191
191,207748
211600,230
230,211600
193180,33
33,193180
7050,183
183,7050
7894,183
183,7894
7911,183
183,7911
192378,142
142,192378
12443,30
30,12443
12992,31
31,12992
37718,145
145,37718
55416,38
38,55416
151048,145
145,151048
216430,20
20,216430
277627,38
38,277627
848999,36
36,848999
932886,43
43,932886
999923,45
45,999923
2151584,30
30,2151584
2566267,419
419,2566267
10737004,218
218,10737004
189692,31
31,189692
197379,148
148,197379
272681,43
43,272681
466054,948
948,466054
493794,30
30,493794
500260,36
36,500260
520405,211
211,520405
526335,28
28,526335
826566,739
739,826566
947521,36
36,947521
1017982,218
218,1017982
2280536,717
717,2280536
3623602,159
159,3623602
52133,38
38,52133
151958,148
148,151958
389495,17
17,389495
954114,184
184,954114
1351153,17
17,1351153
2277469,211
211,2277469
2672826,43
43,2672826
81621,142
142,81621
107501,142
142,107501
170478,145
145,170478
683165,213
213,683165
349503,229
229,349503
416669,148
148,416669
489929,38
38,489929
502298,34
34,502298
525493,183
183,525493
659424,214
214,659424
