src,dst
685857,503469
685857,309355
1972013,478207
1972013,3906371
1972013,6681
1972013,274237
1972013,2416719
489267,19689
890681,1018700
1365804,92161
161595,2634
743218,146307
743218,589880
743218,605483
743218,104354
743218,219595
743218,200797
743218,429864
300856,385
300856,205905
300856,126898
300856,41621
300856,1735
300856,1005350
300856,129610
300856,83178
300856,23436
464699,17042
464699,171639
464699,37320
464699,43788
202562,5398
825166,939758
546635,844878
546635,7036
202560,216853
1005384,664857
55113,185280
210760,2343396
210760,995413
841538,741876
5968,165090
5968,44244
5968,311539
5968,33959
407383,597086
5972,30002
5972,61092
5972,490
227156,157440
227156,858713
227156,178382
227156,500552
694109,671812
2078535,130212
14169,1425428
661329,128139
46940,37104
46940,172438
46940,37333
46940,54118
472922,81046
456550,106583
55137,13362
431973,182009
391011,818403
874343,325550
2651972,115329
2651972,51111
2651972,23551
1914736,36312
243566,284604
784229,158006
104302,118642
104302,1130
546686,503469
6009,515318
6009,502644
6009,512002
6009,297010
6009,505057
6009,486704
6009,1495025
6009,486696
284541,241122
128891,6616
128891,134121
464763,1906334
464763,1261509
6014,162548
186237,106896
186237,107392
186237,499410
186237,1895
186237,216
186237,6938
685941,49268
2447267,984171
202628,1021
456577,926700
456577,485581
948102,26881
1423260,989498
513933,245023
186254,83065
186254,43387
186254,269
186254,190847
186254,6046
530309,263107
530309,586895
530309,1006408
530309,213898
530309,436491
530309,405136
530309,27678
530309,12670241
530309,623464
530309,11874
530309,954157
530309,534571
530309,465698
530309,587746
530309,650274
530309,9772
530309,44818587
530309,499318
530309,15922
530309,333559
530309,985402
530309,1000056
530309,353854
530309,244095
530309,613813
546693,210987
1005442,155622
145292,185280
178067,42716
538523,985687
612250,189133
669593,180810
858008,2999
858008,34183
735133,5906
735133,515235
735133,588258
735133,44811
735133,488779
194452,648501
38807,1867
30616,852684
30616,988916
30616,169310
104345,188894
30617,205648
30617,209034
2586558,42448
120730,23436
30620,170996
30620,2933940
6046,3104
6046,186254
6046,203645
47006,1018
399270,486472
104354,743218
120740,81760
79783,45604
309164,8673
309164,23556
309164,140631
309164,2028
309164,268
309164,16109
735138,196163
735138,530794
735138,33349
325550,1003662
325550,1060593
325550,3893
325550,593503
325550,157992
325550,874343
325550,462840
47018,642696
1005472,181609
309172,245023
522165,836961
538544,324884
284604,14872
284604,243566
284604,16078
47034,1156
47034,51690
47034,171353
47034,1549436
47034,7436
47034,39420
47034,108988
47034,8686
47034,498857
104379,744704
79809,44254
79808,13664
79808,163490
79808,12193
79808,34370
79808,160544
79808,503469
79808,14634
79808,38283
79808,81997
79808,3437
79808,8686
79808,198989
79808,38511
79808,914
79808,1874
79808,406
79808,87
79808,1563
79808,81882
79808,35997
79808,200030
79808,168668
79808,17151
210887,736906
210887,622030
210887,219244
210886,502023
47045,126148
79815,628
79815,152413
6088,3617
6088,5687
6088,52535
6088,181946
6088,180139
6088,2746
6088,174665
505807,130212
505807,11739
47048,40738
47048,509476
47048,245126
47048,6535
47048,4970
47048,1520
47048,13616
47048,1874
47048,155863
47048,596688
47048,2938
47048,1851
47048,2814
47048,740853
931778,5687
79820,4024
1128384,385
1128384,748513
1128384,776965
104400,309348
104400,152418
104400,921052
104400,193367
915420,2272
915420,7715809
915420,501442
915420,196479
915420,829859
399316,48370
399316,79867
817118,90595
817118,511394
817118,807904
219093,999916
219093,500147
219093,329597
219093,507967
219093,249049
104407,1906334
104407,820024
6106,1780
6106,60956
6106,9022
6106,41278
399322,9920
2668534,83225
2668534,184154
30687,235746
79848,546
79848,1829
79848,52842
79848,42810
79848,342043
14314,117040
14314,173121
14314,615470
14314,42763
14314,174
14314,1486
14314,13375
14314,685509
14314,51103
6122,8848
6122,173474
6122,152385
6122,59300
6122,16069
6122,8652
6122,2991314
587746,499318
587746,954157
587746,213898
587746,530309
587746,27678
14317,494693
14317,173270
14317,211590
14317,192213
14317,4045
14317,1486
2308046,13498
2308046,129259
1005538,191120
14318,2549060
14318,510413
14318,172415
186349,81581
79857,9248
79857,5826
79857,157024
79857,2471
79857,466221
79857,2028
79857,200078
79857,170573
79857,185453
79857,985531
79857,80053
79857,131290
79857,605105
79857,11194
79857,311199
391159,578396
14323,165204
14323,23551
22517,7039
14325,6221
923643,384244
923643,456842
374768,6880
79860,140631
79863,132572
14328,1555
14328,34820
14328,1533
79867,399316
79867,130212
79867,168202
79867,43453
79867,201613
178168,114257
178168,15379
178168,116341
178168,19689
178168,606485
1046517,738159
317433,105060
325627,11046
79875,25409
79875,171632
79875,173270
79875,588
849934,6850
849934,237655
849934,321074
849934,510223
6149,234178
6149,510827
6149,10014
79880,133123
79880,37333
79880,201051
79880,134620
79880,776965
79880,713381
153609,214021
6157,170322
6157,34116
6157,62868
6157,610558
6157,774508
6157,201723
6157,174091
6157,168648
6157,2235
6157,4126
636935,984857
636935,977255
636935,1011011
374794,322126
112657,2183942
112657,207801
112657,208200
112657,168782
79891,176924
71699,140631
661529,184392
47125,504215
669715,15639
12884189,7052
202776,193313
202776,26807
202776,13369
6172,948462
6172,1023900
6172,44915571
342043,79848
47135,223761
997392,1017210
997392,191015
997392,653855
997392,751153
997392,2439514
47138,44238
997421,858713
948267,911634
1030184,867573
210987,170322
210987,731915
210987,11746
210987,282822
210987,925736
210987,14424
210987,254778
210987,191465
210987,956
210987,546693
210985,14947
210985,13437
210985,238366
71724,8745
71724,209034
71724,129610
71727,1719466
71727,985005
71727,450625
71727,180810
391221,45412
235571,6816
235571,184998
235571,16087
79923,181359
137271,1660264
137271,59205
137271,230104
137271,18459
137271,59132
137271,42125
137271,959
47164,40194
11384977,324971
653364,81398
653364,33962
276537,840634
276537,57917
276537,508168
890949,986984
186441,156593
186441,808344
186441,571998
186441,16008
186441,520011
6221,2704
6221,5168
6221,5776
6221,5489
6221,14325
6221,15174
6221,209034
6221,271000
6221,2973
6221,208669
6221,4115712
6221,478232
153676,152387
153676,25475
211020,3200
211020,11874
211020,58178
211020,373542
211020,43266354
211020,503184
211020,952457
211020,210365
6225,605513
6225,8385
6225,1731
6225,34692
6225,170247
6225,154888
6225,270
6225,914
6225,42716
6225,3505448
6225,1310
6225,171357
6225,41185
6225,1891
6225,182625
6225,187812
6225,36647
6225,1016933
6225,1707
6225,23148
6225,13298
6225,170996
6225,11194
6225,141881
6225,1020595
6225,3711
55377,159139
6226,25331
6226,171223
6226,13142
6226,166997
6226,466221
6226,3852
997469,52903
997469,776499
997469,37801
6230,4115712
6231,919
6231,353618
6231,262684
6231,1649698
14424,126084
14424,210987
14424,167839
325727,325244
686167,772803
161887,193367
948304,3117
309348,2656
309348,104400
309348,193780
309348,192393
153698,181854
6244,3834
653420,1026631
202852,660687
202852,185541
14440,3370
14440,752113
14440,60956
14440,1519
694370,1218
6252,6346
6252,1085
104557,27001
333928,117040
333928,2082
333928,5426
333928,36307
333928,36947
333928,48278
333928,3070
309355,25797
309355,1090008
309355,167659
309355,685857
309355,1185308
309355,204434
309355,478038
309355,75634
309355,226000
309355,323986
309355,59101
309355,181276
309355,182428
219244,210887
219244,110011
219244,212686
104560,26175
604283,328000
1046653,39984
1046653,44160
1046653,172593
1046653,3113
1046653,23482
6259,5776
6259,216
14453,754664
14453,969578
817273,44013
79990,11746
79990,183584
79990,5112
79990,467487
79990,5083
79990,54108
79990,925424
79990,50415
55416,192980
473209,842854
505991,6780
104577,126898
104577,131612
170115,168929
3233968,1336775
39042,245023
39042,39981
39042,3327
14467,56069
14467,845307
497793,864124
497793,208209
497793,533157
1792157,158119
858250,501543
858250,188022
858250,168668
858250,250220
104587,200061
456842,923643
456842,1025249
47244,988574
6285,360326
6285,239078
6285,174665
653446,4051
80021,1719466
80021,13362
80021,25475
80021,221447
80021,1733
80021,104740
80021,37801
80021,42956
14484,190828
161943,110011
202907,2999
161945,1026487
161945,1632577
161945,44573
22690,152418
22690,3138
22690,1842
22690,170497
22690,126148
22690,180139
186538,644
161962,165380
104619,2704
1120443,776965
112813,995727
112813,40194
112813,1156
112813,139242
112813,8745
112813,16666
112813,386991
112813,738353
112813,42780
161967,3376
612516,25409
612516,36989
47282,656
47282,406
47282,170532
47282,374365
47282,1899
80053,79857
80053,47492
80053,373808
538801,653855
465085,204271
1022131,52193
964785,208098
252098,46135
252098,210296
268485,847715
391361,939771
391361,776499
309442,842652
309442,842810
309442,955896
669901,108679
30919,1015773
178373,45301
178373,172415
178373,185453
202954,34001
202954,22905
6346,1867
6346,172
6346,6252
186569,43387
178382,25475
178382,1679567
178382,227156
178382,5753
178382,488987
39121,14960
39121,43668
39121,35381
39121,648
39121,1295
39121,3167
39121,82174
22737,171219
22737,81046
186576,1083
186576,867586
178385,2006121
178385,182009
432337,133116
145621,1001927
235739,15471
202973,426130
202973,141924
948462,6172
235746,30687
858351,912235
260320,5776
162022,30002
162022,9844
178405,144983
178405,107094
178405,37801
178405,185582
178405,206957
178405,15758
129259,384
129259,173474
129259,25409
129259,922959
129259,4165
129259,1223508
129259,571136
129259,2308046
129259,198419
129259,41843
129259,992348
129259,3159
129259,25162085
129259,3323
129259,31487
129259,2991314
235753,140631
628962,503862
481514,815721
219382,6715
219382,81756
6393,722827
203000,41252
203000,2214
203000,3942
203000,285
203000,189823
203000,1855330
203000,2428683
989427,498582
989427,205765
6397,184163
6397,116706
6397,572800
6397,856261
6397,12812
6397,15088
6397,910973
6397,4178
6397,49145
6397,61306
6397,541
6397,183199
6397,2751
30974,1715
30974,450625
30974,1083
30974,42780
30974,130191
170247,6225
170247,127623
170247,152436
170247,3751
170247,2123
170247,172415
170244,152418
170244,189328
170244,13139
170244,179585
170244,157034
104712,802
104712,1829
104712,156743
104712,180871
104712,265647
104712,514796
104712,1141853
104712,559525
104712,15984
104712,278743
104712,140631
104712,167668
104712,1261509
104712,5660
104712,3871
39178,8673
39178,23556
39178,42125
39178,996320
432397,29042
432397,484018
432397,8745
30988,9022
858369,1308
481544,180522
104720,187205
104720,102217
104720,3214
104720,206317
104720,486551
104720,5489
104720,157200
104720,3476
104720,9844
104720,156726
104720,504754
104720,42651
104720,26397
104720,49246
211218,192898
211218,252205
325910,178486
1693963,11874
1693963,932445
1693963,744259
1693963,317145
1693963,107582
104725,648489
104725,37801
104725,156713
104725,165420
104725,23185
104725,167600
104725,750424
104725,49268
104725,1549155
104725,13367
104725,203675
104725,57818
104725,182521
104725,2973
170263,462804
170263,6855
170263,124925
104731,13137
104731,3426
104731,156752
104731,3971
104731,504689
104731,4024
104731,19272
104731,374365
104731,9306
104731,158095
104731,5343
219417,25410
219417,509634
219417,847668
219417,731990
219417,107135
219417,429864
481564,659905
694550,208151
391461,23187
391461,1748
391461,462840
162083,598
203040,1442470
203040,427559
203040,671272
203040,210087
203040,1141799
203040,1356850
1292592,193920
940330,217047
104740,179585
104740,1733
104740,156743
104740,42664
104740,157032
104740,176264
104740,170415
104740,181359
104740,715975
104740,80021
104740,144983
104740,2678
104740,118903
252197,251678
244004,647
383277,1017331
6441,5776
6441,30002
6441,151920
6441,985531
6441,1083
6441,35004
6441,185134
14634,79808
170287,205607
170287,1640
170287,329775
170287,208200
170287,134121
170287,158089
170287,81581
170287,10509
170287,190828
170287,38511
170287,81137
170287,646393
170287,140147
170287,623099
170287,203344
170287,1781
170287,193050
170287,856309
170287,126269
170287,26430
170287,171357
252205,211218
252205,683512
178486,325910
2201876,174
989498,1423260
6454,2100
6454,7030
6454,215755
6454,179224
6454,188478
6454,1773
6454,27007
776499,997469
776499,391361
14649,487988
14649,47837
833845,835423
833845,578396
244025,42160
244025,245023
989492,5818
375097,45197
735563,569929
735563,509568
735563,44624256
735563,377834
14657,221447
14657,39383
538953,209034
121157,130469
121157,1865
121157,490
121157,11739
121157,2028
104773,819387
47430,816845
571712,598
489806,108679
129352,10313
170313,990403
186702,152413
6477,146307
6477,683525
55630,92161
55630,275589
55630,36036
55630,1997239
55630,83404
55630,3118
55630,130191
55630,1295
55630,6576
55630,13362
55630,45779
55630,37333
55630,131127
55630,2678
55630,279
55630,891
55630,174237
170322,168162
170322,8692
170322,170919
170322,192807
170322,210987
170322,8745
170322,37100
170322,6157
170322,776965
170322,1647
31058,5776
31058,1008456
31058,152473
735583,504266
6487,898
6487,900
6487,193190
6487,35493
6487,182852
6487,503361
6487,147402
6487,2090
6487,102762
6487,908
6487,16559
6487,1297
6487,140147
6487,128499
6487,208725
6487,5753
6487,491102
6487,2684
6487,42140
6487,189823
6487,5470
6487,1663
22874,246693
1005905,548367
1005905,945473
178531,3012
178531,689820
1014125,605160
1014125,122803
1014125,158088
530794,735138
1735037,29963
47465,193802
47465,22889
47465,60956
47465,3437
22889,184998
22889,2773
22889,47465
22889,972
6506,178582
6506,26421
6506,48278
6506,727
6506,211828
6506,180522
6506,1449
6506,24826
6506,187352
6506,606485
6506,81581
6506,269
6509,34370
6509,25475
6509,185345
6509,205942
6509,182025
6509,102397
6509,190847
6509,62
6509,3646
6509,1647
604516,15877
1784180,62823
498036,329597
211318,3159
211318,102334
22901,212283
22901,79322
31094,245023
989561,492390
989561,571970
22905,384
22905,2880
22905,34001
22905,2579925
22905,2758
22905,202954
22905,129610
244095,499318
244095,954157
244095,213898
244095,530309
244095,27678
498043,273413
276859,835838
2439514,997392
47492,1492
47492,80053
47492,45797
47492,26087
47492,273059
47492,160506
47492,2014359
47492,15678
47492,33935
47492,495
899467,2006102
498048,13360
498048,485581
6535,47048
6537,3046
6537,1640
6537,37320
6537,9580
6537,50189
383369,29303
506250,226
506250,1764
506250,13670
506250,216
506250,585
506250,19689
506250,11194
506250,23564
506250,3551
506250,3711
506250,51103
317844,1015773
6548,5475
6548,178663
6548,123709
178582,185280
178582,7027
178582,6506
178582,193721
178582,3646
833946,7038
47513,15916
6555,47952
924078,134712
924078,318686
47520,212856
22945,216853
1915327,182394
285089,2656
465312,208038
244139,655146
22953,213317
22953,43055
489902,44016
489902,81137
489902,459600
1997239,55630
145835,1679567
760224,216363
22955,717947
317865,5776
170415,104740
6576,23430
6576,216
6576,761
6576,55630
14773,3889
14773,25282
14773,3751
14773,3897
14773,174
219574,36312
145845,36989
1350060,991310
244154,53077
244154,81033
244154,182394
244154,748867
244154,38555
670129,988651
219583,867615
219583,199797
219583,191141
219583,190187
219583,208538
219583,213242
219583,8652
219583,142014
219583,265257
219583,4418748
203197,237847
473529,826068
47554,1345
47554,189633
47554,337478
47554,1829
47554,10282
47554,38380
47554,202158
47554,200942
47554,43631
47554,5266
47554,3033
47554,7550
47554,4115712
3619316,189361
6596,102317
6596,13629
481730,761
72134,65
72134,62
72134,3519
219595,743218
219595,423258
6602,5776
6602,1731
6602,192807
6602,216
6602,131818
6602,83065
1063389,611784
6606,4115712
489929,191015
391626,171810
391626,24231
391626,899751
391626,504235
391626,744247
391626,57006
383434,207891
383434,2678
6610,42956
6610,243327
6610,2061
6610,44013
47571,753087
47571,47837
14805,13362
39383,14657
39383,504689
6616,192240
6616,45412
6616,46852
6616,2423
6616,333074
6616,128891
6616,3869
334301,167749
23002,251678
170457,132806
170457,42810
170457,242191
170457,18125
14813,210296
44915571,6172
670164,1023044
6624,3138
6624,144983
23008,1417212
6625,3939
14819,168162
14819,110732
178663,1053472
178663,4065
178663,273877
178663,1891
178663,985531
178663,6548
178663,41876
178663,35493
178663,42807
178663,133069
162279,291333
162279,189952
162279,125378
162279,2214
162279,3750
162279,8686
162279,37776
162279,92212
162279,504689
162279,2135
162279,3898
162279,36091
162279,168057
162279,134494
162279,179454
162279,221119
162279,28031
14825,327413
924132,171810
924132,500552
588258,735133
653797,156593
653797,846440
170478,192225
326123,565624
326123,523987
326123,249049
842211,158119
14835,147934
956922,820024
956922,916603
14839,995
14839,208725
326142,588844
752113,1010094
752113,14440
752113,2203
203263,1524
39420,163490
39420,45301
39420,208038
39420,13369
39420,47034
956943,5468
170497,3138
170497,22690
170497,84125
170497,630692
170507,25797
170507,2598
170507,168057
170507,13134
23051,13362
23051,11746
23051,36647
23051,2119
23051,57947
23051,132671
219656,181557
203278,4108
596486,2123
678425,1019838
678425,207222
678425,954611
219671,5168
219671,36433
219671,188693
219671,220843
219671,2123
219671,187593
219671,42956
219671,646980
653855,8770
653855,538801
653855,864836
653855,1074105
653855,103022
653855,126670
653855,997392
14870,876176
825883,1863
375314,52101
14872,284604
6681,2880
6681,929022
6681,36433
6681,1972013
6681,75150
236058,335322
39450,11568
39450,42956
170521,61089
580115,985669
72221,83285
145948,3415
14878,324941
1022481,152491
170525,17042
170525,740845
170525,25416
170525,193370
170525,6397066
170525,8652
170525,132830
170525,165420
170525,12191
170525,235004
47649,48285
14882,681893
121378,140075
121378,2028
121378,200030
121378,3519
498212,6780
170532,11585
170532,226
170532,47282
170532,486341
170532,147089
170532,1476
170532,45301
170532,170967
170532,13496
170532,1435
170532,129610
170532,17151
6697,205632
6697,134121
14889,217047
14891,2999
14891,52892
14891,28911
14892,983726
14892,208293
14893,7436
490025,92689
203308,16520
14895,393171
432681,208005
236083,205271
236083,5655
236083,450625
236083,180379
236083,4346
236083,118910
14897,210470
875070,9022
80434,1861
186935,3070
145972,116592
145972,156752
145972,31820343
145972,3955
145972,537323
145972,864836
145972,193001
145972,7550
145972,14910
145972,27007
14904,109494
14904,165285
72248,8738
72248,155993
72248,209096
64058,797036
694833,16258
6715,219382
6716,3214
6716,485496
14910,145972
14910,199723
14910,181854
14912,815903
14912,152027
14912,2215416
14912,16106
72259,41185
72259,3826
72259,2100
72259,41621
72259,342803
72259,750573
72259,8471
72259,3130
768591,202445
318018,4024
14921,616551
6730,205905
6730,1715
6730,152385
6730,82070
6730,849524
571970,989561
129610,457334
129610,1297
129610,25410
129610,170532
129610,38022
129610,22905
129610,49193
129610,5083
129610,37100
129610,37836
129610,300856
129610,71724
105037,1026270
105037,33986
105037,44244
268873,126898
268873,1020776
490058,152396
14925,182481
653895,16258
653895,3751
14926,611297
170573,79857
170573,178835
170573,168193
170573,199909
170578,211563
1014367,212561
1014367,505534
571992,679238
39504,858713
391764,1587810
391764,57868
932445,1693963
932445,957530
203344,170287
858713,756587
858713,997421
858713,46852
858713,149030
858713,171943
858713,273059
858713,49227
858713,167630
858713,52845
858713,847715
858713,39504
858713,572478
858713,913243
858713,227156
858713,758578
858713,135358
858713,998227
858713,100188
858713,172415
858713,2667061
858713,1066223
14932,134287
14934,815721
571998,186441
498256,325244
498256,318686
498256,932901
14936,10006
105048,181376
105048,192896
105048,841304
105048,2608258
105048,127623
105048,3798
105048,321010
105048,1851
105048,1012323
105048,1094110
14938,191015
14938,146356
55905,14956
72288,13629
14947,210985
64099,82960
244327,13373
105060,46400
105060,34001
105060,990830
105060,16119
105060,625154
105060,1106109
105060,317433
105060,7903
39526,761
105063,599897
244324,733005
244324,1486
244324,741876
211563,170578
211563,23154
211563,192176
211563,45412
211563,13225053
211563,727
211563,617
211563,990448
6761,15760
6761,11953
6761,38545
6761,17042
6761,72818
6761,208725
6761,19277
162411,483331
555618,246693
23148,6225
14956,505191
14956,55905
14956,370814
14956,253119
1743479,2773
1743479,167839
1784437,208022
399976,41621
399976,187861
399976,125434
162413,193802
14960,4656
14960,39121
14960,13362
14960,1780
14960,82500
14960,4115712
14960,2079
129649,2865
129649,130212
129649,57958
457334,75634
457334,129610
23154,36433
23154,994
23154,199889
23154,1715
23154,1479
23154,7880
23154,211563
146033,1906346
55925,5776
203380,2132
203380,390413
203380,57756
211572,52842
637555,8673
637555,117040
637555,23556
170616,1475
170616,2933
170616,1001626
170616,11736
170616,1371372
170616,16555
170616,69354
170616,42622
1587810,391764
645747,140631
6780,505991
6780,1001647
6780,498212
6780,762133
105084,163795
105084,3828
105084,58900
105084,189769
105084,327977
105084,3069
645748,134712
572041,191396
572041,131429
211590,52535
211590,14317
211590,5470
137863,387396
137863,672949
203403,15174
203403,1015
162442,139242
55949,212856
178835,7568
178835,3476
178835,42053
178835,737822
178835,3519
178835,170573
23185,1719466
23185,104725
326295,43382
23187,391461
211600,192176
932507,545707
47772,3476
23197,2096
23197,1733
23197,61302
23197,44237
547479,1280257
547479,851056
547479,111150
6816,235571
6816,92161
6816,183584
6816,23430
6816,230628
6816,42120
6816,1867
55973,13362
178855,2292609
178855,262579
178855,37801
178855,2078085
989863,543232
899751,193787
899751,391626
588451,16520
6829,13364
6829,51432
6829,318686
6829,167677
6832,8693
2308752,203529
6839,2088349
64183,169224
768691,559793
768689,625747
6842,1646181
6842,2566827
178878,987786
178878,190583
178878,145002
178878,27001
621237,995159
6845,372075
72380,2078085
211645,802
211645,207467
645832,319813
170688,140631
170688,52535
170688,232842
170688,4361
170688,468557
170688,44059
170688,245023
170688,44255
6850,849934
6850,193409
514756,207891
6855,20083
6855,170263
6855,212420
6855,124925
1817299,206954
6858,378821
654019,737984
6863,802
6863,204234
23253,3639
6869,82500
6869,101254
629471,754724
203476,182565
752348,3604
826068,25409
826068,668318
826068,3813
826068,60037
826068,156711
826068,503410
826068,502993
826068,20457
826068,473529
596688,12258
596688,487999
596688,47048
596688,2107
596688,26430
47837,47571
47837,1335
47837,3561
47837,14649
47837,1533
47837,487801
6880,374768
850668,1946027
842472,158119
88806,185555
72425,393
891622,10509
514796,104712
383723,10045
15088,6397
15090,13362
15090,15092
334577,504114
334577,61301
334577,61320
334577,5582862
334577,3070
334577,988225
15092,15090
15092,188673
15092,468765
15092,205576
15093,460925
162548,40738
162548,42056
162548,167582
162548,207294
162548,6014
15095,933165
15095,2790
15095,44238
15095,1020320
850676,106274
6905,92689
6905,174002
15098,13153
15098,3476
15098,241767
15098,54886
31487,994
31487,49218
31487,1735
31487,490
31487,129259
31487,23436
31487,1780
31487,216
31487,3992
31487,13625
31487,5582862
31487,2044
31487,62
31487,9022
31487,2079
56064,109188
56064,170903
56064,1465
187136,200078
56069,14467
56069,43509
56069,484799
56069,8969
56069,1722
56069,184345
56069,2279198
56069,40269
56069,946384
850697,520687
56071,173690
56071,2634
2292517,171545
203529,2308752
203529,182025
203529,4044
776965,2144
776965,494631
776965,385
776965,34404
776965,1829
776965,2119
776965,37320
776965,393
776965,79880
776965,1120443
776965,695911
776965,170322
776965,154835
776965,1128384
776965,1874
776965,340566
776965,167668
776965,192155
776965,2843
776965,23551
776965,2079
23311,8686
47887,93338
506647,742854
498453,192870
498453,437
498453,887147
498453,190235
498453,93338
3136314,182009
342803,322149
342803,72259
342803,133073
2448188,3376
6938,186237
80669,103011
39709,25270
899884,44210
817965,339527
318245,570884
555820,1015157
465698,217443
465698,499318
465698,185555
465698,954157
465698,213898
465698,530309
465698,27678
6949,947414
2652942,1719466
105256,2704
23337,249996
6954,194146
1014564,193289
44792192,367780
47916,34932
932640,894060
6961,876176
277302,174019
277302,329984
211760,386991
211760,9022
162615,485329
162615,8621
809787,731915
711474,384
793396,258447
6968,951602
113464,985289
744247,203675
744247,391626
908081,1906323
473914,61301
473914,8969
588598,988644
506693,2734
6979,1012
424773,1204548
15174,273863
15174,34692
15174,203403
15174,49225
15174,2090
15174,459
15174,16555
15174,268
15174,217039
15174,6221
15174,83404
15174,495
15174,3792
15174,130514
15174,34932
15174,1798671
15174,41621
15174,10393
752460,65
187205,104720
187205,3476
187205,207350
973641,13153
1006408,499318
1006408,954157
1006408,213898
1006408,530309
1006408,27678
15176,101254
744259,1693963
744259,957530
6986,27001
6986,102317
506700,337814
31565,262472
572231,761
47952,42168
47952,208889
47952,6555
47952,3822
957279,208352
31572,173474
31572,2991314
179034,16012
7003,13360
7003,384
7003,92212
7003,761
7003,100188
7003,42462
998227,858713
998227,423258
793424,196163
793424,79322
211805,34348
211805,3822
203619,11746
203619,152902
203619,42328401
203619,130212
203619,7030
203619,177019
203619,272040
301924,13146
301924,4060
310117,3185
785258,173338
7010,5316
105317,1489
375651,208038
39785,193920
498540,3928
498540,1000438
7019,165090
555876,217047
7021,1679567
383850,472621
818019,288
818019,189153
818019,9580
818019,4418748
7024,23564
506743,1906323
1866604,25444
1866604,38555
572280,189273
7027,178582
7028,214651
7028,718038
7030,203619
7030,25410
7030,6454
7030,73639
7030,2843
7030,508153
498545,167744
162677,1489
211828,6506
211828,332319
211828,842854
211828,3183
3906371,1972013
7033,152449
7036,546635
7036,370498
203645,6046
7038,13360
7038,885996
7038,833946
7038,216638
506745,827041
7039,37104
7039,205586
7039,34227
7039,22517
990095,8969
146307,743218
146307,470380
146307,6477
7042,991022
7042,207467
7042,1021
15236,986578
23430,6816
23430,1353
23430,16554
23430,1867
23430,8684
23430,656
23430,6576
23430,38545
23430,17042
23430,774015
23430,35381
23430,919
23430,11736
23430,987
23430,956
662412,210470
7047,152567
72585,5776
498575,986984
7050,192807
23436,5826
23436,25410
23436,15684
23436,33959
23436,16552
23436,34600
23436,1899
23436,656
23436,133073
23436,216
23436,120730
23436,2044
23436,300856
23436,1726
23436,24639
23436,31487
7052,12884189
15245,208293
23438,1524
23438,34804
23438,3703
23438,3640
23438,1899
146317,103717
146317,168215
146317,26397
506775,185289
842652,309442
7057,34647
7057,934785
498582,989427
7059,15868
7715809,915420
170903,56064
170903,182481
170903,158088
7062,168215
7062,131612
203675,104725
203675,192904
203675,744247
48027,1083
416669,190828
7070,503379
7072,144983
940973,244725
2292609,178855
2292609,691504
990122,217040
170919,170322
170919,197379
170919,11746
170919,485496
7077,168202
654255,5776
654255,212283
15270,372075
7078,751153
15273,503862
850855,13957085
146351,45797
637863,241708
605113,26397
15282,11725
326577,1792
326577,573603
326577,213183
326577,773527
326577,240574
146356,14938
146356,26175
605105,79857
23482,1046653
23482,41621
23482,192807
23482,101625
23482,19689
23482,1449
23482,2634
23482,1515
23482,4093
555956,608985
490445,986435
588760,393594
637913,193920
187346,42053
187346,406
187346,374365
187346,1289
187346,1519
187346,180717
490453,152902
490453,24231
170967,183651
170967,40738
170967,118995
170967,208006
170967,3766
170967,170532
170967,543583
170967,188478
318418,52101
318418,11301
318418,1406749
318418,138648
318418,646898
244692,3928
187352,180131
187352,214651
187352,2090
187352,6506
187352,182009
187352,42716
220121,144983
220121,156713
15322,190583
490457,205905
490457,83178
605142,82070
48096,302745
605160,1014125
605160,128114
605160,13135
277478,1027142
277478,3519
990188,513303
621549,844878
15335,622592
15337,1719466
48107,319813
15340,612
285672,8692
285672,944697
285672,159273
285672,193289
285672,209016
285672,5836
285672,40236
211950,3857
211950,93351
211950,25804
179180,384544
179180,207295
670712,744704
220145,182481
211952,25475
211952,3813
170996,6225
170996,3415
170996,30620
244725,940973
244725,26119
244725,1025830
596991,1280603
1285102,284308
23551,1491
23551,14323
23551,165204
23551,131429
23551,2651972
23551,776965
211970,60956
211970,508153
23556,8673
23556,1425428
23556,994
23556,1524
23556,309164
23556,182059
23556,3642
23556,39178
23556,637555
23556,43595
23556,1867
23556,167582
457728,393171
1022984,485581
244747,151920
244747,188033
171018,145002
834567,199970
23564,384
23564,65
23564,1761
23564,1953
23564,567755
23564,649
23564,19689
23564,1899
23564,506250
23564,7024
23564,84
23564,25270
23564,13495
23564,1435
23564,3711
48144,803990
15379,178168
171031,241122
171031,28587
171031,189692
932886,190828
146456,26119
179224,6454
3685412,37333
3685412,27119
113692,1010550
490521,335446
334874,2634
580649,8745
990253,893092
39971,204905
39971,552390
588844,326142
539693,995839
408608,501090
269346,986089
146469,611086
146469,234184
990247,876176
932901,1001183
932901,149024
932901,954812
932901,221447
932901,498256
932901,106281
932901,318686
39981,39042
39984,2145
39984,174691
39984,188801
39984,36036
39984,66629
39984,649
39984,35178
39984,33935
39984,495
39984,127856
39984,130800
39984,1046653
39984,1781
39984,2807
39984,81398
39984,319804
39984,2044
851004,707030
2718745,213242
39985,26119
556091,1025701
916536,739664
572478,10052
572478,858713
842810,273413
842810,12273
842810,309442
842810,5818
113718,450625
113720,690062
736305,597086
48194,25797
48194,106583
318535,16012
851023,1640
48195,641
48195,612
113730,193367
375875,992920
162890,160642
